"0","1","2","3","4"
5.23213483888007e-179,4.59764525938718e-32,2.95794604589991e-34,7.93102230676794e-112,1
7.32128626218317e-35,2.89678829486869e-54,0.654904596516469,0.345095403483531,3.84130093137371e-71
4.16005529913974e-43,1.10693415697061e-51,0.999070617756873,0.000929382243126625,1.55748093757893e-67
1.64199642095048e-62,3.06330700991301e-156,1,1.65163374091939e-17,1.29724677202142e-188
0.999996284483174,1.29593729227705e-28,3.55768031116781e-08,3.67994002312185e-06,1.17043929521635e-32
4.51602252158779e-34,3.67753365304297e-87,6.03246488409934e-09,0.999999993967535,4.76869719850705e-114
1.43667975953741e-35,7.31426431055635e-119,1.47318622324498e-16,1,1.982469246961e-155
1.21750618793873e-72,1.14255661749641e-05,3.02721512317457e-06,2.37499861470169e-28,0.999985547218702
9.66295822291279e-251,1.68500524957419e-44,3.16554278516689e-77,8.2964914306782e-170,1
9.15959547424878e-157,6.54340920495137e-24,1.39145539735131e-05,1.22099827001948e-79,0.999986085446026
1.57140249402286e-240,1.28892518661382e-43,2.82174158652736e-74,1.74054201711419e-164,1
1.61528247318586e-52,1.17978390580611e-26,0.999999999998096,1.90389099158656e-12,2.00014425744912e-32
2.07971459698436e-141,2.16434267222553e-44,1,9.7205510427592e-66,2.02355166702131e-31
1.19094750848901e-121,5.15724907940055e-50,1,2.76234984724276e-59,1.90024027557537e-39
3.83318592748504e-31,7.02180182909906e-123,1.05006797514939e-18,1,3.01694019274927e-160
1.08497417503406e-207,1.51503741024254e-34,1.52836913644568e-42,8.92048414320035e-127,1
4.02478030654113e-47,1.53837820417817e-50,0.999954581825726,4.54181742738354e-05,6.66699561168078e-66
1,1.51387007076792e-116,7.84875699928521e-42,1.3571306917489e-17,1.474891629603e-142
1.07315582852381e-104,3.45404633975561e-77,1,3.92825345615409e-48,1.27575474794321e-77
2.45964809940463e-268,5.05917988401793e-46,2.61438679033438e-82,5.6137481182459e-179,1
2.29331606442284e-05,2.80790172466669e-146,3.2920259843771e-31,0.999977066839356,2.64855979838198e-188
2.53229833065545e-150,2.35959483104673e-23,0.00100969172159896,2.77789639091122e-76,0.998990308278401
2.94055337154761e-266,7.65353177399994e-46,1.04132905365806e-81,6.79233482165474e-178,1
7.67058369555725e-35,2.83682248234603e-54,0.651013947894189,0.348986052105811,3.73779631877629e-71
1,4.00338859479553e-111,5.22592511855558e-55,4.41559715104095e-32,8.38045406392588e-130
7.51003546649443e-31,8.04368292113968e-33,0.999977252622055,2.27473779446361e-05,3.14732271794737e-41
1.95361701366184e-122,1.92645918585612e-27,0.999999923729018,3.71474147477884e-65,7.62709816887107e-08
6.50756381808435e-17,7.39977980912253e-169,6.02667162138789e-34,1,9.55536965161313e-219
2.81265149421004e-207,1.64521505658198e-34,2.01255432419419e-42,1.46553396500599e-126,1
4.10680527091251e-221,6.17306398816117e-42,1.14885461888637e-68,2.29305144881106e-154,1
5.6528071963189e-155,9.34809337622091e-24,4.57839239561655e-05,1.04667117440278e-78,0.999954216076044
7.97397091275603e-130,2.44120002348811e-25,0.999923368225652,1.43336790718376e-67,7.66317743477103e-05
5.04825668338415e-05,1.37184807754357e-146,2.24502451645477e-31,0.999949517433166,1.12202338145284e-188
4.06358003664261e-13,2.30891236900672e-205,3.98466557612498e-44,0.999999999999594,6.88780243459641e-266
4.17500590785622e-100,3.81050322415428e-56,1,3.00967673147232e-52,3.35370247085779e-48
1.30850547417925e-36,7.40143912040441e-85,1.0270850572478e-07,0.999999897291494,2.75950765562027e-111
1.71612637439453e-62,8.13247497896786e-24,0.999999999999999,1.05171507845897e-15,2.2553373801548e-28
2.85426538559672e-266,7.63383170181651e-46,1.0324073087258e-81,6.68771660233499e-178,1
2.31256076605066e-37,3.56891446762254e-84,2.38075090129886e-07,0.99999976192491,1.8200312479937e-110
0.837787012079401,7.25213366871665e-119,2.94947271990801e-26,0.162212987920599,6.5793089148136e-152
1.2187233259976e-79,1.67386440377545e-12,1.63131918520165e-30,1.35783447742656e-52,0.999999999998326
1.82999539224816e-05,3.44630978248621e-146,3.67291072753187e-31,0.999981700046078,3.38607021086798e-188
5.94186313805632e-134,3.64251018736485e-28,3.07407556801401e-21,2.40384367096356e-88,1
1.79501034734541e-120,2.38298252384397e-50,1,6.70054073204094e-59,6.31154429429869e-40
3.77935856330739e-198,1.01424363202234e-33,8.72906393127874e-40,8.38340835839512e-122,1
7.57105492688546e-110,4.52350426340551e-98,1,3.36101546724717e-44,8.2062169606888e-107
4.25413980765451e-138,1.59478705901606e-28,1.95059758004736e-22,1.66182886301122e-90,1
3.81644827004849e-210,9.29151857978235e-35,2.98760096114978e-43,4.69412798115882e-128,1
2.7765581773256e-28,1.78006447608888e-125,4.30455068909717e-20,1,2.32645513571653e-163
5.22189705355919e-38,1.37771489999166e-83,4.9000544679784e-07,0.999999509994553,9.19384523009857e-110
5.00473877265958e-18,1.1540486983177e-68,2.16885458927276e-08,0.999999978311454,1.68209497250599e-88
3.82874048436132e-117,1.20447862253353e-73,1,3.37593818545629e-52,1.4555443389444e-72
3.09857024853667e-159,3.99949058123825e-24,2.68948242142508e-06,6.29574940945643e-81,0.999997310517579
1.50001622780708e-135,4.65766767664008e-46,1,7.96415806402706e-64,8.43466103016341e-34
1.77513437215492e-108,5.34973692500224e-15,7.61122647924609e-39,1.27042976490588e-67,0.999999999999995
1.50540407209809e-78,3.5208515942423e-06,5.94625225214987e-08,1.98002318735973e-31,0.999996419685883
0,0,0,0,0
2.99246113347215e-31,8.79136391658687e-123,1.18407230484576e-18,1,3.9500975337033e-160
1.03063719996972e-128,2.36318239464904e-70,1,5.61385947410186e-56,7.30644576380269e-68
1.0266838406391e-25,9.55176389590501e-95,5.33181991022505e-13,0.999999999999467,3.82542199781737e-123
3.32327644217045e-164,1.48580129468238e-24,9.86107787979314e-08,1.61818899807385e-83,0.999999901389221
1.49573664640585e-165,6.71380301023762e-31,2.28327653844172e-30,8.17193770871175e-105,1
1.30693891551739e-21,1.79507969558171e-98,5.44163477375176e-15,0.999999999999995,1.30269559323152e-127
1.97633897906214e-124,7.12051505017851e-27,0.999999506955774,8.28517888091359e-66,4.93044226527406e-07
5.81084800628661e-207,1.75183001881262e-34,2.48192507562797e-42,2.13909365526212e-126,1
1.64064837495838e-202,4.25246583453606e-34,4.79340328614305e-41,4.46533585259239e-124,1
3.08621702163974e-47,1.65913980714055e-50,0.999958354814293,4.16451857075287e-05,7.42648581333315e-66
3.8294902481493e-251,1.555309310432e-44,2.42279654817788e-77,5.12152155506701e-170,1
1.05945168126702e-55,0.000271726480839711,0.2019443352207,1.43599834372557e-19,0.79778393829846
3.60235418712669e-44,4.96528996088362e-29,0.999999998984947,1.01505286542713e-09,8.11462992527931e-36
5.00068119587925e-255,7.17305750174341e-45,1.82883386708231e-78,4.84289174736462e-172,1
3.70792146275172e-128,3.66590266270559e-48,1,2.06991447944927e-61,8.3637125881005e-37
1.60494193916156e-29,2.72158072489102e-91,3.74163215097074e-11,0.999999999962584,5.31185215849283e-119
2.56903839608625e-28,1.66136712314641e-158,2.04977120347616e-28,1,2.46831026650941e-206
4.29346381837004e-139,4.7484812080635e-45,1,5.5434912821115e-65,2.32085185746372e-32
1.09525612312327e-204,2.7566617653175e-34,1.12753311246304e-41,3.28127277432208e-125,1
4.29122788859958e-31,9.43256380521367e-33,0.999981052985389,1.89470146105857e-05,3.95089101915511e-41
7.28967291221468e-63,1.03763646116383e-23,0.999999999999999,7.95137638036773e-16,3.1936292754021e-28
1.11660018055981e-75,1.90676918059292e-85,1,1.18086326966466e-38,2.07272261386206e-89
2.01392329649139e-31,1.25941809315891e-122,1.43484234672903e-18,1,6.07859630691119e-160
8.59260890182407e-19,6.64753182506799e-14,0.999999520579429,4.79420497039383e-07,7.64518300121224e-15
5.9900752998016e-144,1.14379601784004e-43,1,1.43831899230599e-66,2.17924851480417e-30
3.19387531355183e-239,1.67270138216727e-43,6.73619935330843e-74,8.3636281686698e-164,1
5.20861981332612e-43,2.32156492611778e-29,0.999999997570997,2.42900265128502e-09,2.74109704967854e-36
4.72710549008097e-148,3.69787675215889e-23,0.0045626478541907,4.23253890686607e-75,0.995437352145809
8.25038992600829e-40,5.9466200133521e-82,3.66430068984057e-06,0.99999633569931,8.39758621816911e-108
7.7551381510902e-25,1.523955492844e-95,1.99942554385927e-13,0.9999999999998,4.23511626613471e-124
6.26473668729031e-128,1.41395648042343e-70,1,1.01222223571227e-55,3.50963790859924e-68
1.54582884222626e-33,4.67748994302343e-32,0.999996983921502,3.01607849758697e-06,3.88531530830074e-40
3.60075074698704e-118,5.27109288563365e-51,1,3.78552932274278e-58,7.32383157964758e-41
2.32510240821116e-110,3.15671037756315e-53,1,1.34632535629548e-55,4.91636014479339e-44
6.35033052913916e-42,5.08754529661934e-52,0.997738277850191,0.00226172214980946,5.13678017140332e-68
1.9456779432103e-34,7.89758028933378e-87,9.07568951489491e-09,0.99999999092431,1.19240828452339e-113
4.47774730111649e-134,3.93603680230029e-24,0.995936279375221,5.84515628578147e-69,0.004063720624779
1.06374599961078e-226,2.02795076272466e-42,2.7941160217998e-70,2.81056844991828e-157,1
7.86330245851346e-136,5.59749316580786e-46,1,6.44944182967411e-64,1.0965451323778e-33
1.20666883789387e-15,6.90668601540294e-104,6.95174460797804e-18,0.999999999999999,4.18749202110638e-134
7.38805423712419e-18,5.33220527955971e-168,1.73148817677984e-33,1,1.02023201186201e-217
3.04034403591639e-25,2.69726407489417e-161,6.62209191120209e-30,1,1.11549404527547e-209
1.43123485984234e-260,2.37690629387481e-45,4.57801363274649e-80,6.25283385359011e-175,1
3.11028974835e-35,3.62815964290021e-119,1.01284634817142e-16,1,8.55264012589195e-156
5.62068627038686e-37,1.59380252516363e-84,1.54747027879498e-07,0.999999845252972,6.92265859171527e-111
6.43414048026828e-68,1.82491327168144e-22,0.0358278789784409,6.14827961995024e-54,0.964172121021559
4.05231632672953e-158,2.9523764382141e-30,3.20591479778716e-28,6.11117795310066e-101,1
1.27973911599115e-12,9.37056899858689e-173,4.98090510546694e-36,0.99999999999872,2.02685306516305e-223
7.48494863143138e-63,1.02985931632769e-23,0.999999999999999,8.0203314999005e-16,3.15951227845036e-28
7.96526552469889e-32,3.20993369366417e-56,0.0926193107170703,0.90738068928293,1.43267455702327e-73
6.89364122035826e-33,2.1346521624121e-55,0.235394977133813,0.764605022866187,1.43749194023121e-72
2.55372422025856e-96,6.39042011955555e-102,1,8.81401600987808e-40,2.61777073291408e-112
9.58173574347139e-33,1.99853084752188e-121,6.28585212580545e-18,1,1.67250992758461e-158
5.84323314418206e-307,1.35916018438703e-55,1.02875748595566e-115,1.05807725522919e-219,1
2.69776710935218e-262,1.6856376104023e-45,1.45344722720712e-80,7.89235178167772e-176,1
8.66819863241996e-32,2.70705243670587e-122,2.15971814588121e-18,1,1.52158214521197e-159
4.59370231785445e-77,4.24517869811266e-152,1,2.91305363737155e-22,1.0610908297293e-182
7.02898742734522e-90,9.39391188754899e-104,1,1.11841123196831e-37,6.33256457713397e-115
5.18192126986535e-245,5.2770895512499e-44,1.43119857164094e-75,8.03328299601341e-167,1
3.33408463815128e-198,1.00330086025249e-33,8.41858715151045e-40,7.8532096749115e-122,1
1.77314091820761e-46,5.02227970079111e-06,0.998643915468738,4.33857976420273e-16,0.00135106225156101
1.87136736214617e-109,3.89403027926871e-31,0.999999999999594,6.45746534426607e-61,4.05753622270072e-13
1.73739432544694e-86,4.55308949844337e-127,1,5.91284013937599e-31,1.37549974882617e-147
3.98644106677499e-139,4.84981229461759e-45,1,5.4107620487605e-65,2.39187718264769e-32
3.41717534560036e-150,1.43234205386254e-29,6.2489847258371e-26,8.25892301131658e-97,1
1.58457724087737e-136,1.87545209333909e-23,0.961681511963952,9.03512961263837e-70,0.0383184880360479
1.57468785431452e-28,2.97863144721522e-125,5.66771284090956e-20,1,4.31310571503887e-163
2.49871832349389e-153,1.29740802000396e-23,0.000136793659286965,7.53975265029925e-78,0.999863206340713
5.64103992416889e-24,2.51612505473289e-96,7.63628405650931e-14,0.999999999999924,4.88521161185684e-125
3.05806706280112e-47,1.66347228117134e-50,0.999958479266644,4.15207333563647e-05,7.45418590683816e-66
0,0,0,0,0
3.83321880170521e-38,4.07606842403277e-53,0.962092484559873,0.037907515440127,1.42039229703757e-69
1.01267010569929e-262,1.54860380554454e-45,1.09511388569236e-80,4.73618123966218e-176,1
4.33045781469088e-152,1.66038339335109e-23,0.000311826672179658,3.3339449424059e-77,0.99968817332782
7.59321702031177e-47,1.28410439051221e-50,0.999944117720424,5.58822795764749e-05,5.15131426153984e-66
9.0609382383257e-115,2.54183778481259e-74,1,2.01307815916716e-51,1.57928530318868e-73
0,0,0,0,0
1.70342777212212e-138,5.46601689537212e-23,0.810122593611671,1.83136291466489e-70,0.189877406388329
0.99999999999898,3.03282056036076e-107,1.36719535581049e-34,1.01973825615436e-12,2.24750801929358e-132
4.89759603682956e-22,4.37539177978564e-98,8.75998911008701e-15,0.999999999999991,3.79152146799821e-127
3.14716830705042e-72,1.24041871061882e-05,3.98291981501829e-06,3.8960106677132e-28,0.999983612893079
7.25511089393158e-154,1.16578142714842e-23,9.57006850976909e-05,3.95783389663556e-78,0.999904299314902
6.06188676307564e-38,8.39610518001597e-31,0.99999989032299,1.09677010372814e-07,2.39738840289707e-38
2.42554121149459e-17,2.3958497158179e-102,4.62550972677162e-17,1,2.94300850348319e-132
3.90045229440397e-56,1.26242149951509e-25,0.999999999999875,1.2536179754868e-13,5.8971647734561e-31
1.05628255116945e-211,6.81201001478648e-35,1.05984444179132e-43,7.2381952355702e-129,1
2.87456250473227e-101,1.6362690137534e-100,1,2.13203689746806e-41,2.68205345545858e-110
6.01481576507739e-150,2.5423515476116e-23,0.00129611736214751,4.35978427593546e-76,0.998703882637852
2.8017253029064e-204,2.99007478986773e-34,1.47902957255025e-41,5.35345241231446e-125,1
1.2494033063673e-103,7.69166336238566e-100,1,3.60852082449704e-42,2.44374597432304e-109
1.27804706438503e-124,2.33884499665635e-27,1.52744096799793e-18,1.7571874035575e-83,1
1.17489114711317e-125,7.11963704275414e-49,1,1.35774840630891e-60,8.06005241463062e-38
3.69746826878606e-46,8.18331588627697e-51,0.99990628338729,9.37166127101504e-05,2.70759469173853e-66
1.61967688036005e-37,4.930913975557e-84,2.8296843168839e-07,0.999999717031568,2.68177082920051e-110
4.86064881611535e-18,1.03073626381233e-101,1.00878276765495e-16,1,1.69295368018286e-131
1.38589004001688e-152,8.89323616655639e-30,1.27281239933593e-26,4.68068733071871e-98,1
7.67037644846054e-29,7.50928872400687e-59,0.00379886504075444,0.996201134959246,9.84851660737094e-77
1.69037886531023e-217,2.14651933957976e-35,2.24286243876014e-45,6.90268112364538e-132,1
2.59895368765455e-132,5.57781927764306e-47,1,9.09931149344196e-63,4.07601676746701e-35
2.63795719099393e-136,1.63709156907284e-23,0.968536035674977,1.07229215879661e-69,0.031463964325023
4.79575793167274e-178,5.56926354912103e-32,5.61008204158676e-34,2.51646298722001e-111,1
9.33149333861656e-211,8.22531227434777e-35,1.98882464704084e-43,2.25293730264648e-128,1
3.70669075157454e-260,2.5809223678287e-45,6.02663353493791e-80,1.02675044388228e-174,1
1.47062480316595e-103,8.17787800771429e-33,0.999999999999998,5.44099552214991e-59,1.63335816365319e-15
7.88009260833568e-44,3.97374061761413e-29,0.999999998689231,1.31076865400381e-09,5.90411330831911e-36
3.36941697898421e-137,1.37191656151233e-45,1,2.30500111536719e-64,3.94314592482432e-33
6.67067401739377e-33,2.18515855828249e-55,0.237979583522377,0.762020416477623,1.47936737444117e-72
1.62624873750494e-24,6.76800994636959e-129,6.40205260235281e-22,1,1.84421754620911e-167
2.41817181510588e-128,1.85391672857355e-70,1,7.41720836912489e-56,5.16685541217693e-68
8.3426089283117e-166,1.08014364363799e-24,3.40093694812759e-08,2.3714531305391e-84,0.999999965990631
9.57367944148596e-62,4.9861746051302e-24,0.999999999999998,1.843909742653e-15,1.12178284675039e-28
2.03677097649247e-211,7.2102752060242e-35,1.28123008600575e-43,1.01917574480279e-128,1
1.56754568953097e-38,4.10712137792679e-83,8.78425501037073e-07,0.999999121574499,3.40661321419067e-109
7.78834232794338e-217,2.44989541984515e-35,3.48722851771309e-45,1.53036761621204e-131,1
1.63618327027351e-29,7.47402426917348e-11,0.999999999600886,1.51046341008668e-10,1.73327395010225e-10
1.8796283948107e-37,2.50735862055569e-53,0.937387505902963,0.0626124940970364,7.17758550129766e-70
7.08972032523295e-218,1.99104150319698e-35,1.74494835741691e-45,4.38884855675833e-132,1
2.14835240992329e-156,7.04434156694918e-24,1.78003887258223e-05,1.90400341506e-79,0.999982199611274
5.28818137849797e-159,4.18883465528608e-24,3.13860471543545e-06,8.31830895372096e-81,0.999996861395285
3.46402211162963e-26,1.93734937194784e-160,1.89927189083825e-29,1,1.18641239296376e-208
4.96824122470929e-18,1.16174154644127e-68,2.17656862145148e-08,0.999999978234314,1.69554910043531e-88
5.10593251698426e-165,1.26347046329259e-24,5.73986876575741e-08,6.09620398947185e-84,0.999999942601312
7.8869761939303e-125,2.24316136480245e-27,1.32861537114648e-18,1.36634789051011e-83,1
6.27145684348013e-217,2.40439937957723e-35,3.27567742351822e-45,1.36699077953023e-131,1
3.03536684485997e-210,9.1092144953817e-35,2.79634932723128e-43,4.16605703461325e-128,1
1.79811526854558e-216,2.63385622187024e-35,4.44079631663598e-45,2.36687708723118e-131,1
6.43566103221471e-255,7.33137537242993e-45,1.9671067841268e-78,5.52340079111398e-172,1
8.59409450001875e-128,2.88592859782599e-48,1,2.72393256612691e-61,5.94397970483937e-37
7.6625917359532e-148,3.85331428981647e-23,0.00524339373611073,5.44240150560731e-75,0.994756606263889
9.09597067708237e-144,1.01559156911283e-43,1,1.64858750568159e-66,1.83907781050002e-30
0,0,0,0,0
5.87003581955661e-26,1.82364120106014e-61,0.000152453884672025,0.999847546115328,7.20815023711926e-80
3.50197362696555e-115,1.66146064965932e-29,0.999999999913823,8.69272245507618e-63,8.61771729721679e-11
1.14888526427571e-262,1.56560861454686e-45,1.13577899323411e-80,5.05816640202817e-176,1
7.14002116478017e-109,5.33399155555515e-76,1,1.69770993424375e-49,6.35036637274985e-76
3.2264402002582e-113,4.11782824446773e-97,1,2.66424622699872e-45,1.92085455284205e-105
2.4365195428033e-264,1.12167213419302e-45,3.73085103496336e-81,6.78901166222184e-177,1
1.08767778179065e-139,1.16121244271684e-28,6.76300245060361e-23,2.45876214072295e-91,1
2.500648201305e-295,1.37973702756158e-54,2.35880773178142e-112,1.22036241230049e-213,1
1.75734230211834e-209,1.06041678853985e-34,4.64434090623558e-43,1.04038790577761e-127,1
1.5204682034691e-30,2.31126524191375e-90,1.17361841513097e-10,0.999999999882638,6.90623957308938e-118
1.66894182661933e-13,9.83612025951001e-40,0.0289625871937112,0.971037412806122,1.93705815239106e-50
3.94243688090718e-36,2.71976365855447e-85,6.01534592714863e-08,0.999999939846541,8.30772415328447e-112
3.17740602824961e-38,2.16273615003362e-83,6.23531686929204e-07,0.999999376468313,1.57882296688924e-109
2.81199898580946e-136,7.5004755979546e-46,1,4.60946951680123e-64,1.66520850988814e-33
8.02182228335072e-22,2.43170005724024e-131,3.16205716380054e-23,1,2.16051671494204e-170
1,2.68963207021189e-82,1.44206065430726e-32,5.7001565231133e-17,3.02987469347511e-98
6.91248989385628e-62,5.47042679004701e-24,0.999999999999998,1.65782694067152e-15,1.28048743295486e-28
4.51796441050527e-23,3.31088510471098e-130,1.27640632964702e-22,1,4.94737557208705e-169
2.51803799440211e-45,4.73996289209064e-51,0.999824640243135,0.000175359756865342,1.24175364468518e-66
1.26135098049017e-25,2.61686378940076e-34,0.998843028427349,0.00115697157265089,2.36775986281619e-43
6.59721069447225e-14,1.12111033180891e-80,0.999999999999934,4.30428842009302e-24,3.19453014632048e-83
1.48865968479396e-150,2.25387117901323e-23,0.000866117823245772,2.10620763077596e-76,0.999133882176754
7.77187481159911e-212,6.63352067613296e-35,9.69938447408447e-44,6.1685308843682e-129,1
6.47530599651443e-38,1.84012149099519e-08,0.999999532135669,2.71987497447605e-13,4.49462844082995e-07
1.89088680568875e-33,8.71862632683619e-121,1.38113101039652e-17,1,9.7830860387385e-158
1.387799409296e-201,5.11547431291407e-34,8.88279444302731e-41,1.35876293770087e-123,1
4.82343184013547e-150,2.4944314990354e-23,0.00121610973402504,3.88614312865164e-76,0.998783890265975
1.92379969297008e-112,5.53234781955716e-75,1,1.15859692129292e-50,1.7907877719586e-74
8.49484629887933e-93,1.41948202630762e-80,1,3.02444343133143e-44,1.8689814754803e-82
6.53242247720137e-213,5.35401587891485e-35,4.74285575292938e-44,1.69701401855154e-129,1
5.40802574065603e-29,9.03504198869419e-92,2.07560803394096e-11,0.999999999979244,1.41582316183474e-119
2.56026939477091e-87,6.13464984805716e-07,1.74069442674796e-10,5.32492218154692e-36,0.999999386360946
2.65428594335275e-30,1.54498261433325e-57,0.0189836064971369,0.981016393502863,3.71110452636924e-75
5.17133503974039e-35,2.6293866667614e-86,1.72593752541277e-08,0.999999982740625,5.04412622792103e-113
3.13548911006001e-127,4.4589751623225e-26,0.999993234564924,1.00895389262093e-66,6.76543507581803e-06
1.23403094982409e-241,1.03421215176255e-43,1.35296764364054e-74,4.62177137690218e-165,1
4.94479289522424e-153,1.37631059348675e-23,0.000166608577845051,1.07607522597501e-77,0.999833391422155
6.61045717878935e-18,8.96451644610328e-69,1.89499927423237e-08,0.999999981050007,1.24254696837048e-88
2.80150989710725e-201,5.43606717011015e-34,1.08814009836296e-40,1.95945628198298e-123,1
1.97765196135801e-24,7.49034639644979e-63,2.76861161451535e-05,0.999972313883855,1.56797655995194e-81
2.75275843123496e-35,4.66034246903503e-86,2.34344872013805e-08,0.999999976565513,1.00193056003375e-112
5.58402534521352e-262,1.79516512512664e-45,1.79339945223046e-80,1.15310103092229e-175,1
8.69495907301089e-76,6.1041258365881e-06,3.73326703475164e-07,5.44438208217837e-30,0.99999352254746
6.98405497213676e-35,1.12928480449951e-31,0.999998903260144,1.09673985645176e-06,1.36741611534785e-39
8.76341965238034e-44,1.72517397390024e-51,0.999441067221999,0.000558932778000952,2.93406497452404e-67
4.52820455105744e-230,1.03598820677382e-42,2.96734611916207e-71,4.92000856653614e-159,1
1.41159221570392e-125,1.77264419157936e-16,8.7357944430938e-44,1.55647194232514e-76,1
2.59542868950097e-163,1.77503011254811e-24,1.78572286043183e-07,4.72335378679794e-83,0.999999821427714
2.85132440033958e-177,6.49819016059377e-32,9.38938325197514e-34,6.37202037809978e-111,1
3.60178473683962e-40,1.5994113120823e-52,0.991577287719839,0.00842271228016115,9.87187788983809e-69
9.97548506301211e-148,3.94078562491061e-23,0.00565692781694603,6.2432226667111e-75,0.994343072183054
6.02486614914203e-23,1.01134717485491e-12,0.999999978920913,2.10777027525935e-08,3.72530915434357e-13
3.74381495544166e-45,9.45746010294022e-29,0.999999999515472,4.84528251989801e-10,2.03589792180742e-35
3.62729642258224e-39,1.55064832006527e-82,1.78663662897838e-06,0.999998213363371,1.67561024785997e-108
7.05343033023287e-57,2.05387455729511e-25,0.999999999999928,7.1708356275982e-14,1.18139737936737e-30
3.95866809087579e-120,1.90269465182639e-50,1,8.67566177999087e-59,4.57703764275939e-40
1.50883946170152e-134,2.41464395707672e-46,1,1.69279863749183e-63,3.30178827584095e-34
4.1599645346175e-43,2.47494908575979e-29,0.999999997742968,2.25703229560212e-09,3.0032473962733e-36
5.67162011288945e-104,1.07251331473523e-32,0.999999999999998,3.98583349858012e-59,2.405467202686e-15
1.7677400845633e-60,2.1745993547196e-24,0.999999999999995,4.77934666396621e-15,3.43096147081166e-29
3.71108742377712e-106,4.02937653814886e-99,1,5.39337519026104e-43,2.59906123575255e-108
3.64526768994959e-31,7.34961135039532e-123,1.07598651858285e-18,1,3.1866016749719e-160
4.29776812533711e-32,5.88378926611813e-89,6.61880665686684e-10,0.999999999338119,3.34920262948254e-116
5.10108581640788e-114,3.4712723919098e-52,1,8.59152379520804e-57,1.5071125844733e-42
2.59448164808054e-31,1.1864368799789e-56,0.0554408253737551,0.944559174626245,4.30887447250884e-74
5.77392909601357e-17,9.48341384373393e-136,1.39271661661918e-25,1,1.11635715300838e-175
3.45862853539186e-28,1.40421779834358e-33,0.999831422667243,0.000168577332756555,2.60502933312022e-42
0.0371102244689246,4.22061274522917e-83,4.1081005032282e-16,0.962889775531075,8.278162553261e-106
1.57226467608262e-55,8.49004981781458e-26,0.999999999999802,1.97657184083256e-13,3.34714743776651e-31
6.47049519667485e-97,4.2295056598787e-124,1,2.3192547882483e-34,2.37452120140752e-143
4.62854984589906e-123,1.29962527081925e-49,1,9.56267206669371e-60,7.10968314492444e-39
1.08376621600674e-264,1.04573073839814e-45,2.95230293234327e-81,4.45081986830321e-177,1
2.61974432166191e-95,8.04445857511838e-25,4.4904518959952e-10,3.32117168536136e-68,0.999999999550955
1.93206950656096e-34,1.83458387583968e-54,0.569001872632253,0.430998127367747,2.12511425259309e-71
6.35474422733162e-69,2.39643341720438e-05,3.58982672042918e-05,2.05674629276713e-26,0.999940137398624
1.37042046556985e-64,5.35542699080656e-178,0.999999999998575,1.42536304701014e-12,4.70862206348449e-219
4.139415067734e-86,7.94194842725325e-105,1,1.9055695029701e-36,1.86153739856913e-116
0,0,0,0,0
6.54876849648481e-110,4.71414877569847e-98,1,3.20548435206207e-44,8.70437400851706e-107
1.1061778028905e-21,1.19524818615739e-230,2.60924856706648e-48,1,1.41130295498197e-299
3.41492191618318e-88,5.15323245702105e-07,9.72651841625986e-11,1.86353035403286e-36,0.999999484579489
8.57629220573437e-60,1.38734341580636e-24,0.999999999999992,8.00571776855543e-15,1.80614906114722e-29
7.5018327420696e-62,5.34452229298065e-24,0.999999999999998,1.70272854514416e-15,1.23862231485799e-28
1.19555629250674e-60,0.000123617324589827,0.00876753266996829,4.20501392564106e-22,0.991108850005442
4.43076938446305e-30,7.6141643273998e-124,3.20347646521826e-19,1,2.10206454891554e-161
5.12227159119981e-134,3.7892963571147e-24,0.996151181549762,6.1085144352649e-69,0.00384881845023811
3.19093318981035e-241,1.1228282874804e-43,1.78027692149549e-74,7.58298324067499e-165,1
9.53821108426899e-34,1.6226292211827e-120,1.92485746916993e-17,1,2.06042982731272e-157
2.75263008894505e-21,1.04963269198628e-65,8.2679460307984e-07,0.999999173205397,5.93957759666676e-85
5.62028846210491e-44,1.95783821519349e-51,0.999516530410063,0.000483469589937344,3.5147467419665e-67
6.08137566542692e-42,1.15356825149351e-29,0.999999994579528,5.42047177440773e-09,1.00996519970884e-36
1.45048630327012e-16,3.109246259905e-202,1.87343280339677e-42,1,3.89361637114072e-262
3.90422361652099e-27,1.61567918873807e-126,1.19411966107729e-20,1,1.30959989073791e-164
1.30153634670042e-143,9.17138106877859e-44,1,1.85326933485152e-66,1.58993523718392e-30
4.06529562891118e-118,5.09217138886286e-51,1,3.93858203679286e-58,6.97152165106478e-41
6.93998199318679e-31,4.09676816982574e-123,7.87346225556493e-19,1,1.58113633789535e-160
1.28516705301125e-140,1.28892451986311e-44,1,1.7621526868658e-65,9.65521453250254e-32
5.40253495896008e-132,1.01069421267018e-24,0.999417413843328,2.80360289985306e-68,0.000582586156671572
1.48211536914926e-58,6.1656624397367e-25,0.99999999999998,2.03065489396005e-14,5.67471647705296e-30
1,1.42181751624338e-244,4.25252536926309e-124,2.25046577859632e-67,1.56538853992692e-289
3.44132323939966e-73,3.73251299014372e-86,1,7.67598407324564e-38,2.02009286146698e-90
0.00212723890896968,6.05382454978326e-82,1.73366279084137e-15,0.997872761091029,2.00349985691663e-104
1.52897727450707e-167,4.51569099244155e-31,6.0744175788484e-31,7.49814937654449e-106,1
